billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;on_dress_parade;billy_halop;actedin;crime_school;11.186905;1;15.006285;1;11.876717;20;19.958096056449026;3.1423304080963135
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;dado_pršo;isaffiliatedto;as_monaco_fc;9.456433;1;15.745516;1;15.623597;5;4.530441971038095;3.378366231918335
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;hnk_hajduk_split;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;nk_zadar;9.456433;1;15.745516;1;15.812941;5;4.48315018938449;3.374720335006714
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;dado_pršo;isaffiliatedto;as_monaco_fc;9.456433;1;15.745516;1;15.639112;5;4.52657576892354;3.3755650520324707
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;h.n.k._hajduk_split;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456433;1;15.745516;1;15.629118;4;3.5290666544543536;3.3721868991851807
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;h.n.k._hajduk_split;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456433;1;15.745516;1;15.678631;4;3.516715017729192;3.3786399364471436
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;dado_pršo;isaffiliatedto;as_monaco_fc;9.456433;1;15.745516;1;15.693912;5;4.512898205533181;3.375575542449951
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;as_monaco_fc;9.456433;1;15.745516;1;15.725924;5;4.5048979146149035;3.3790981769561768
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;ac_ajaccio;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456433;1;15.745516;1;15.667705;4;3.5194430013283515;3.3775486946105957
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;h.n.k._hajduk_split;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;nk_zadar;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456433;1;15.745516;1;15.745684;5;4.499958038330177;3.370687961578369
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;hnk_hajduk_split;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;dado_pršo;isaffiliatedto;as_monaco_fc;9.456433;1;15.745516;1;15.603395;5;4.535470407230933;3.375913619995117
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;ac_ajaccio;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456433;1;15.745516;1;15.731696;4;3.503454868644562;3.375980854034424
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;h.n.k._hajduk_split;dado_pršo;isaffiliatedto;croatia_national_football_team;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;nk_zadar;9.456433;1;15.745516;1;15.777829;4;3.4919223661287937;3.37603759765625
dado_pršo;isaffiliatedto;nk_pazinka;dado_pršo;isaffiliatedto;h.n.k._hajduk_split;dado_pršo;isaffiliatedto;hnk_hajduk_split;dado_pršo;isaffiliatedto;a.c._ajaccio;dado_pršo;isaffiliatedto;a.s._monaco_f.c.;9.456433;1;15.745516;1;15.6699505;3;2.518882350347624;3.3619589805603027
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;14.350861;4;3.9428713012293324;3.1365110874176025
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;england_national_football_team;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;16.4219;4;3.6753720571853057;3.130931854248047
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;hasgender;male;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;17.494316;1;0.4158502125394335;3.1588358879089355
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;17.484913;2;1.4181362257422923;3.1426868438720703
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;17.71472;2;1.3634928609123098;3.138476610183716
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;playsfor;arsenal_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;17.692066;2;1.368750157232559;3.136589765548706
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;arsenal_f.c.;alan_sunderland;playsfor;england_national_under-21_football_team;9.53437;1;17.154484;1;17.941093;1;0.31289710655991154;3.1399309635162354
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;isaffiliatedto;derry_city_f.c.;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;18.658566;1;0.18181753779127552;3.1372532844543457
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;england_national_football_b_team;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;england_national_football_team;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;11.660709;6;5.995904548351321;3.1361947059631348
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;england_national_football_team;alan_sunderland;isaffiliatedto;arsenal_f.c.;9.53437;1;17.154484;1;11.506689;6;5.996487101527749;3.138571262359619
alan_sunderland;isaffiliatedto;england_national_football_b_team;alan_sunderland;playsfor;england_national_football_b_team;alan_sunderland;isaffiliatedto;wolverhampton_wanderers_f.c.;alan_sunderland;isaffiliatedto;ipswich_town_f.c.;alan_sunderland;isaffiliatedto;england_national_football_team;9.53437;1;17.154484;1;11.895012;6;5.994828830872639;3.1402335166931152
gérald_passi;isaffiliatedto;montpellier_hsc;gérald_passi;playsfor;montpellier_hsc;gérald_passi;isaffiliatedto;as_monaco_fc;gérald_passi;isaffiliatedto;montpellier_h.s.c.;gérald_passi;isaffiliatedto;as_saint-étienne;9.810754;1;17.13603;1;12.137836;13;12.9932951302565;3.1814444065093994
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.304527;5;4.663362768455502;3.4163427352905273
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.328823;5;4.657915857487254;3.4189863204956055
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.344519;5;4.654374667125475;3.4227819442749023
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.369201;5;4.648771301024193;3.4203591346740723
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.374657;5;4.647527057933036;3.4157495498657227
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.349642;5;4.653215060209045;3.419062852859497
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.403752;5;4.640858235227398;3.4198808670043945
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.447788;5;4.630661374152079;3.4213433265686035
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;real_madrid_c;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.45102;5;4.629908234211929;3.41493821144104
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.4694605;5;4.625599172496736;3.416036367416382
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.409243;5;4.639593617982429;3.4140145778656006
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;real_madrid_c;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.473263;5;4.624708155029048;3.4161722660064697
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.441178;5;4.63219967204885;3.416240692138672
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;8.723976;1;15.982843;1;15.506138;5;4.616969637460984;3.4278883934020996
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.430279;5;4.634730397734539;3.4154114723205566
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.469927;5;4.62548993610604;3.414780616760254
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.53582;5;4.609931286035838;3.4142513275146484
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;8.723976;1;15.982843;1;15.569145;5;4.601974304578186;3.4129693508148193
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.538762;5;4.609231093532958;3.417381763458252
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;valencia_cf;8.723976;1;15.982843;1;15.575438;5;4.600465688314795;3.417233467102051
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;8.723976;1;15.982843;1;15.562314;5;4.603609915447164;3.4190568923950195
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.587263;5;4.597625316077876;3.420361042022705
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;8.723976;1;15.982843;1;15.589642;5;4.597053236005262;3.4204089641571045
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.584482;5;4.598293858656156;3.4256536960601807
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;valencia_cf;8.723976;1;15.982843;1;15.622419;5;4.589143078731279;3.422473192214966
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.594856;5;4.595798049706108;3.4188740253448486
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;8.723976;1;15.982843;1;15.620421;5;4.589626602708145;3.418612480163574
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.639971;5;4.584888147389518;3.4155080318450928
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;spain_national_under-20_football_team;8.723976;1;15.982843;1;15.5947895;5;4.5958141262552035;3.417459726333618
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;spain_national_under-21_football_team;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;valencia_cf;santiago_cañizares;isaffiliatedto;real_madrid_c;8.723976;1;15.982843;1;15.647943;5;4.582951350606426;3.4180588722229004
santiago_cañizares;isaffiliatedto;spain_national_football_team;santiago_cañizares;isaffiliatedto;elche_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_c.f.;santiago_cañizares;isaffiliatedto;real_madrid_castilla;santiago_cañizares;isaffiliatedto;spain_national_under-18_football_team;8.723976;1;15.982843;1;15.689033;5;4.572928833711222;3.4250779151916504
